placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
73,80,2024-02-06,4,2,2023-2024,UNIFACISA,Fortaleza B. C. / CFO,89.46700000000001,38.5,37.3,13.667000000000002,35.917,9.667,26.25,19.282999999999998,12.867,1.534,12.832999999999998,33.3,38.13,18.65,31.982999999999997,58.44699999999999,13.667000000000002,18.217000000000002,73.57399999999998,0.55,7.983,0.629,2.2,17.133,0.138,12.867,2.183,103.633,81.583,19.1,43.533,18.95,38.65,9.3,29.35,14.367,14.432999999999998,1.034,6.367,21.883,28.542,21.767000000000003,37.0,58.57800000000001,18.95,25.75,73.876,2.0829999999999997,6.333,0.4670000000000001,1.7329999999999999,20.683,0.084,14.432999999999998,2.1,90.68299999999999
78,102,2024-02-06,4,2,2023-2024,Botafogo,Flamengo,78.768,27.3,37.234,14.232999999999999,34.05,9.498999999999999,24.551000000000005,16.949,12.283,1.428,9.1,26.782999999999998,33.89,18.615999999999996,37.384,49.454,14.232999999999999,20.232999999999997,71.31300000000002,0.584,6.648999999999999,0.5439999999999999,1.7,20.933,0.08100000000000003,12.283,2.6670000000000003,83.383,89.599,31.8,40.0,17.799,39.101000000000006,10.801,28.3,22.399,13.001,1.7619999999999998,10.601,27.001000000000005,39.339,20.0,37.199,53.599000000000004,17.799,23.6,76.37699999999998,1.299,7.398999999999999,0.587,1.6990000000000003,18.499000000000002,0.097,13.001,2.4,107.799
70,71,2024-02-06,4,2,2023-2024,Corinthians,Bauru Basket,77.6,26.4,38.0,13.2,37.3,10.6,26.7,17.7,11.9,1.5440000000000003,8.8,27.3,32.482,19.0,35.9,52.68599999999999,13.2,18.5,70.251,1.7,6.1,0.542,2.6,20.1,0.13,11.9,1.3,88.7,83.35,25.5,43.9,13.95,37.05,11.0,26.05,19.65,11.4,1.768,8.5,27.65,30.599,21.95,39.7,55.230999999999995,13.95,17.85,78.15900000000002,2.4,8.15,0.72,1.9,19.7,0.098,11.4,1.8,97.9
73,59,2024-02-07,4,2,2023-2024,União Corinthians,BRB/Brasília,72.55,24.9,35.1,12.55,33.85,9.8,24.05,17.65,13.6,1.37,8.3,27.55,29.985000000000003,17.55,35.7,48.849999999999994,12.55,18.4,67.02799999999999,0.4,6.75,0.5349999999999999,1.9,21.95,0.094,13.6,2.75,75.85,69.7,24.6,35.3,9.8,30.9,8.8,22.1,13.3,13.45,1.001,8.2,25.65,32.14200000000001,17.65,37.85,47.027,9.8,14.6,65.75299999999999,1.25,6.5,0.4860000000000001,1.55,18.8,0.07799999999999999,13.45,2.15,66.05
74,80,2024-02-07,4,2,2023-2024,Pato Basquete,São Paulo,80.699,29.1,39.498999999999995,12.1,38.05,11.95,26.1,16.399,10.3,1.6799999999999997,9.699,29.749000000000002,32.705,19.750999999999998,35.748999999999995,55.22499999999999,12.1,16.899,72.33500000000001,1.449,4.251,0.41100000000000003,1.199,19.101,0.06300000000000001,10.3,1.499,89.451,79.3,26.4,38.2,14.7,35.6,8.7,26.9,16.9,12.9,1.3259999999999998,8.8,27.7,31.886999999999993,19.1,32.4,58.64999999999999,14.7,19.8,73.795,1.1,6.2,0.492,2.6,17.5,0.14999999999999997,12.9,1.6,90.4
72,86,2024-02-07,4,2,2023-2024,Caxias do Sul Basquete,Cerrado,73.25,21.9,34.2,17.15,35.55,11.05,24.5,15.65,15.65,1.0139999999999998,7.3,25.55,28.365999999999996,17.1,34.75,49.615,17.15,24.3,70.074,2.1,7.15,0.45899999999999996,2.4,22.65,0.10700000000000001,15.65,3.4,75.3,75.4,26.1,37.0,12.3,34.8,10.4,24.4,13.7,13.7,1.008,8.7,24.0,36.136,18.5,38.1,48.89,12.3,17.7,67.736,1.0,8.6,0.6270000000000001,1.5,17.1,0.092,13.7,3.2,80.0
102,65,2024-02-08,4,2,2023-2024,Minas,Mogi,90.699,31.8,41.998999999999995,16.9,43.7,11.299,32.401,21.999000000000002,13.6,1.738,10.601,27.000999999999998,39.089,21.000999999999998,35.5,59.52599999999999,16.9,23.101,73.195,2.4,6.101000000000001,0.47000000000000003,2.7010000000000005,18.401,0.159,13.6,2.5,114.5,71.8,27.0,33.6,11.2,32.0,8.4,23.6,16.6,12.2,1.427,9.0,28.0,31.89699999999999,16.8,33.3,50.397999999999996,11.2,15.5,73.742,0.4,6.0,0.518,1.2,21.2,0.05900000000000001,12.2,2.1,75.6
84,76,2024-02-08,4,2,2023-2024,Pinheiros,Bauru Basket,79.799,27.6,37.001,15.200999999999999,39.0,11.199000000000002,27.801,19.799,12.899000000000001,1.7719999999999998,9.199000000000002,25.5,37.265,18.499000000000002,36.499,50.412,15.200999999999999,20.201,75.95299999999999,1.201,4.8,0.397,2.901,20.2,0.14100000000000004,12.899000000000001,2.499,94.099,82.5,26.1,42.2,14.2,36.1,10.8,25.3,19.2,11.2,1.7559999999999998,8.7,27.7,31.404000000000003,21.1,39.1,54.01899999999999,14.2,17.9,79.46600000000001,2.2,8.0,0.7170000000000002,1.9,20.3,0.094,11.2,1.8,95.8
69,75,2024-02-08,4,2,2023-2024,UNIFACISA,Paulistano,88.3,37.8,37.0,13.5,35.5,9.3,26.2,18.6,12.8,1.486,12.6,33.0,37.619,18.5,32.4,57.31299999999999,13.5,18.0,73.57399999999998,0.4,8.1,0.642,2.1,17.1,0.13200000000000003,12.8,2.2,101.0,76.95,22.95,40.2,13.8,39.15,12.2,26.95,17.5,14.4,1.286,7.65,25.25,29.788999999999998,20.1,39.25,51.078,13.8,19.2,71.792,2.25,8.7,0.641,1.85,21.8,0.089,14.4,3.05,87.6
79,67,2024-02-09,4,2,2023-2024,Caxias do Sul Basquete,BRB/Brasília,73.2,21.9,34.5,16.8,35.1,10.75,24.35,15.7,15.9,0.9969999999999999,7.3,25.5,28.444,17.25,34.55,50.242,16.8,23.85,69.79599999999999,1.95,7.3,0.46299999999999997,2.4,22.75,0.10700000000000001,15.9,3.3,75.25,69.1,23.4,36.0,9.7,31.9,9.1,22.8,13.3,13.6,0.992,7.8,25.6,30.451,18.0,38.0,47.788,9.7,14.3,66.231,1.5,6.6,0.4880000000000001,1.6,19.2,0.07999999999999999,13.6,2.0,66.5
98,86,2024-02-09,4,2,2023-2024,R10 Score Vasco da Gama,Botafogo,79.45,28.65,36.9,13.9,35.05,9.3,25.75,20.4,14.0,1.5370000000000001,9.55,28.25,33.857,18.45,32.1,57.364,13.9,18.05,77.49100000000001,1.5,6.3,0.466,3.0,21.8,0.139,14.0,3.3,93.7,78.801,28.2,36.601000000000006,14.0,33.4,8.899,24.500999999999998,17.399,12.5,1.439,9.4,26.7,35.033,18.299,36.70100000000001,49.431000000000004,14.0,20.3,69.93100000000001,0.8009999999999999,6.598999999999999,0.5279999999999999,1.6,20.7,0.07700000000000003,12.5,2.9,83.3
51,64,2024-02-10,4,2,2023-2024,Fortaleza B. C. / CFO,Paulistano,80.3,17.1,44.6,18.6,39.0,9.0,30.0,13.5,15.3,0.9339999999999999,5.7,20.8,26.461000000000002,22.3,37.3,59.622000000000014,18.6,25.3,73.908,2.1,6.3,0.44800000000000006,1.7,20.7,0.08200000000000003,15.3,2.3,88.7,75.85,22.2,39.9,13.75,38.65,11.4,27.25,16.95,14.3,1.2560000000000002,7.4,25.35,28.648000000000003,19.95,38.7,51.355000000000004,13.75,19.35,70.91999999999999,1.95,9.0,0.6639999999999999,1.8,21.75,0.087,14.3,3.35,85.65
61,82,2024-02-12,5,2,2023-2024,Pinheiros,Sesi Franca,77.866,26.45,37.434000000000005,13.984,38.9,11.416,27.484,19.416,12.866,1.746,8.815999999999999,25.15,36.025000000000006,18.716,37.565999999999995,49.717,13.984,18.634,74.902,1.184,4.5,0.3750000000000001,2.734,19.9,0.13400000000000004,12.866,2.316,90.716,89.3,36.3,37.867000000000004,15.133,39.333,11.0,28.333,19.333,11.833,1.6990000000000003,12.1,29.833,40.28099999999999,18.933,36.433,51.99400000000001,15.133,18.367,82.138,2.367,5.767,0.49000000000000005,2.433,20.933,0.12,11.833,2.567,105.867
68,73,2024-02-14,5,2,2023-2024,Corinthians,Sesi Franca,76.9,27.15,36.2,13.55,36.3,10.05,26.25,17.35,11.8,1.5270000000000004,9.05,27.35,33.38,18.1,35.1,51.376999999999995,13.55,19.1,69.917,1.6,6.4,0.57,2.6,19.4,0.13499999999999998,11.8,1.35,86.9,90.2,36.75,37.634,15.815999999999997,39.315999999999995,11.15,28.165999999999997,19.766,11.815999999999999,1.7360000000000002,12.25,29.715999999999998,41.00299999999999,18.815999999999995,36.366,51.757000000000005,15.815999999999997,19.334000000000003,81.405,2.3840000000000003,6.184,0.524,2.5159999999999996,21.215999999999998,0.122,11.815999999999999,2.4840000000000004,107.63399999999999
111,86,2024-02-14,5,2,2023-2024,Coop/São José Basketball,União Corinthians,80.0,24.0,43.6,12.4,37.55,9.75,27.8,17.45,14.1,1.325,8.0,22.3,35.909000000000006,21.8,40.8,53.895,12.4,18.5,66.51699999999998,2.05,6.05,0.44699999999999995,1.8,20.8,0.09100000000000003,14.1,3.4,89.35,74.2,25.35,36.1,12.75,33.45,9.25,24.2,18.05,14.2,1.3320000000000003,8.45,27.0,31.309000000000005,18.05,35.2,51.11,12.75,18.7,66.90900000000002,0.45,6.45,0.491,2.05,22.2,0.099,14.2,2.8,78.35
81,74,2024-02-14,5,2,2023-2024,Mogi,Caxias do Sul Basquete,72.55,28.05,33.2,11.3,32.65,9.65,23.0,16.2,11.75,1.4380000000000002,9.35,27.8,33.435,16.6,34.75,47.775999999999996,11.3,16.05,71.53800000000001,0.55,6.1,0.546,1.2,21.65,0.05800000000000001,11.75,2.15,75.6,72.7,20.55,35.1,17.05,34.65,10.4,24.25,15.25,16.0,0.9560000000000001,6.85,24.95,26.965999999999998,17.55,34.65,50.855000000000004,17.05,23.8,71.08399999999999,1.8,7.35,0.46399999999999997,2.5,22.45,0.11399999999999999,16.0,3.3,74.5
